test_run,topic_category,topic_specific,round,answer,choices,clue_type,clue_number,clue_text,word_count,length_ok,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Giraffe",fake,2,It’s known for its distinctive mane and dominance in the savannah.,11,NO,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Giraffe",extra,1,It has a highly developed sense of empathy and mourning for deceased group members.,14,NO,
8,Sport,Tennis,1,sport,"physical activity, board game, sport",informed,1,"A competitive activity requiring skill, strength, or endurance, often played between teams or individuals.",14,NO,
8,Sport,Tennis,1,sport,"physical activity, board game, sport",informed,2,It involves physical exertion and is governed by a set of rules or regulations.,14,NO,
8,Sport,Tennis,1,sport,"physical activity, board game, sport",informed,3,"It often takes place in a designated venue like a field, court, or track.",14,NO,
8,Sport,Tennis,1,sport,"physical activity, board game, sport",informed,4,"The primary objective is usually to score points, goals, or achieve a specific feat.",14,NO,
8,Sport,Tennis,1,sport,"physical activity, board game, sport",informed,5,"It can be played recreationally or professionally, with varying levels of competition.",12,NO,
8,Sport,Tennis,1,sport,"physical activity, board game, sport",informed,6,"Many sports require specialized equipment like balls, rackets, or protective gear.",11,NO,
8,Sport,Tennis,1,sport,"physical activity, board game, sport",informed,7,Training and practice are essential to improve performance and teamwork.,10,NO,
8,Sport,Tennis,1,sport,"physical activity, board game, sport",informed,8,It is a major source of entertainment and can unite large communities.,12,NO,
8,Sport,Tennis,1,sport,"physical activity, board game, sport",informed,9,Most sports have referees or officials to enforce rules and maintain fairness.,12,NO,
8,Sport,Tennis,1,sport,"physical activity, board game, sport",misinformed,1,It’s something you might do in a park but could also be done indoors.,14,NO,
8,Sport,Tennis,1,sport,"physical activity, board game, sport",misinformed,2,It’s often associated with schools and is a common part of physical education.,13,NO,
8,Sport,Tennis,1,sport,"physical activity, board game, sport",fake,1,It’s primarily done in water and involves swimming laps.,9,NO,
8,Sport,Tennis,1,sport,"physical activity, board game, sport",fake,2,It’s usually played on a table and involves small paddles.,10,NO,
8,Sport,Tennis,1,sport,"physical activity, board game, sport",extra,1,It brings people together through shared goals and competitive spirit.,10,NO,
8,Sport,Tennis,2,tennis,"tennis, golf, volleyball",informed,1,Played on a rectangular court with a net in the center.,11,NO,
8,Sport,Tennis,2,tennis,"tennis, golf, volleyball",informed,2,Players use rackets to hit a ball back and forth in a rhythmic pattern.,14,NO,
8,Sport,Tennis,2,tennis,"tennis, golf, volleyball",informed,3,"The scoring system includes terms like '15,' '30,' and '40,' which are unique to this sport.",16,YES,
8,Sport,Tennis,2,tennis,"tennis, golf, volleyball",informed,4,"It can be played in singles or doubles, with two or four players respectively.",14,NO,
8,Sport,Tennis,2,tennis,"tennis, golf, volleyball",informed,5,"The court has specific markings, including a service line and baseline.",11,NO,
8,Sport,Tennis,2,tennis,"tennis, golf, volleyball",informed,6,The ball must clear the net but land within the opponent's side of the court.,15,YES,
8,Sport,Tennis,2,tennis,"tennis, golf, volleyball",informed,7,"A 'set' is a collection of games, and a 'match' is a series of sets.",15,YES,
8,Sport,Tennis,2,tennis,"tennis, golf, volleyball",informed,8,It originated in France and was once called 'Jeux de Paume.',11,NO,
8,Sport,Tennis,2,tennis,"tennis, golf, volleyball",informed,9,One of the most famous tournaments is held in London every summer.,12,NO,
8,Sport,Tennis,2,tennis,"tennis, golf, volleyball",misinformed,1,It’s a contact sport and requires protective gear like helmets.,10,NO,
8,Sport,Tennis,2,tennis,"tennis, golf, volleyball",misinformed,2,It’s typically played on ice and involves sticks and a puck.,11,NO,
8,Sport,Tennis,2,tennis,"tennis, golf, volleyball",fake,1,It’s a team sport with four players on each side of the field.,13,NO,
8,Sport,Tennis,2,tennis,"tennis, golf, volleyball",fake,2,"It’s played with a ball and a hoop, aiming to score baskets.",12,NO,
8,Sport,Tennis,2,tennis,"tennis, golf, volleyball",extra,1,"It’s a sport that requires precision and strategy, as well as physical endurance.",13,NO,
9,Country,Japan,1,country,"city, state, country",informed,1,A country is a distinct entity with defined borders recognized by the international community.,14,NO,
9,Country,Japan,1,country,"city, state, country",informed,2,"It has its own government, laws, and sovereignty over its territory.",11,NO,
9,Country,Japan,1,country,"city, state, country",informed,3,Countries are members of international organizations like the United Nations.,10,NO,
9,Country,Japan,1,country,"city, state, country",informed,4,The concept is central to geopolitical discussions and global relations.,10,NO,
9,Country,Japan,1,country,"city, state, country",informed,5,It can be landlocked or have access to oceans and seas.,11,NO,
9,Country,Japan,1,country,"city, state, country",informed,6,"Countries have unique cultures, languages, and traditions shaped by history.",10,NO,
9,Country,Japan,1,country,"city, state, country",informed,7,"Economically, they trade goods, services, and resources with others.",9,NO,
9,Country,Japan,1,country,"city, state, country",informed,8,Citizenship and nationality are legal ties between individuals and a country.,11,NO,
9,Country,Japan,1,country,"city, state, country",informed,9,"Borders can be peaceful or contested, impacting international relations.",9,NO,
9,Country,Japan,1,country,"city, state, country",misinformed,1,It’s a term used in music genres to describe a specific style.,12,NO,
9,Country,Japan,1,country,"city, state, country",misinformed,2,It refers to the rural areas outside of urban centers.,10,NO,
9,Country,Japan,1,country,"city, state, country",fake,1,A large human settlement with its own local government.,9,NO,
9,Country,Japan,1,country,"city, state, country",fake,2,A political term for a subdivision within a larger nation.,10,NO,
9,Country,Japan,1,country,"city, state, country",extra,1,It is a sovereign state with the right to govern itself independently.,12,NO,
9,Country,Japan,2,Japan,"China, Japan, Korea",informed,1,An island nation in East Asia known for its vibrant culture and technology.,13,NO,
9,Country,Japan,2,Japan,"China, Japan, Korea",informed,2,Home to the largest city in the world by population and economic output.,13,NO,
9,Country,Japan,2,Japan,"China, Japan, Korea",informed,3,Its cuisine is globally renowned for fresh ingredients and seasonality.,10,NO,
9,Country,Japan,2,Japan,"China, Japan, Korea",informed,4,The country has a unique blend of traditional and modern architecture.,11,NO,
9,Country,Japan,2,Japan,"China, Japan, Korea",informed,5,It is famous for its distinctive writing systems and literature.,10,NO,
9,Country,Japan,2,Japan,"China, Japan, Korea",informed,6,The nation is prone to natural disasters like earthquakes and tsunamis.,11,NO,
9,Country,Japan,2,Japan,"China, Japan, Korea",informed,7,Its history includes a period of isolation from the rest of the world.,13,NO,
9,Country,Japan,2,Japan,"China, Japan, Korea",informed,8,It is a global leader in automotive and electronics manufacturing.,10,NO,
9,Country,Japan,2,Japan,"China, Japan, Korea",informed,9,The country has a highly developed public transportation system.,9,NO,
9,Country,Japan,2,Japan,"China, Japan, Korea",misinformed,1,It’s a term used in a popular video game series.,10,NO,
9,Country,Japan,2,Japan,"China, Japan, Korea",misinformed,2,It refers to a type of martial art practiced worldwide.,10,NO,
9,Country,Japan,2,Japan,"China, Japan, Korea",fake,1,A country known for its ancient Great Wall and Terracotta Warriors.,11,NO,
9,Country,Japan,2,Japan,"China, Japan, Korea",fake,2,A nation famous for its spicy cuisine and K-pop music.,10,NO,
9,Country,Japan,2,Japan,"China, Japan, Korea",extra,1,The country is known for its cherry blossoms and traditional tea ceremonies.,12,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"book, song, historical event",informed,1,A moment so significant that calendars are divided before and after its occurrence.,13,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"book, song, historical event",informed,2,It is often commemorated with national holidays or memorials.,9,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"book, song, historical event",informed,3,It has been the subject of extensive scholarly research and debate.,11,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"book, song, historical event",informed,4,It is frequently depicted in documentaries and educational programs.,9,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"book, song, historical event",informed,5,It has had a lasting impact on the political landscape of multiple countries.,13,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"book, song, historical event",informed,6,It is often referenced in speeches and public discourse.,9,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"book, song, historical event",informed,7,"It has been the subject of numerous books, films, and other media.",12,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"book, song, historical event",informed,8,It is a key topic in school history curricula worldwide.,10,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"book, song, historical event",informed,9,It is often used as a turning point in understanding societal progress or regression.,14,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"book, song, historical event",misinformed,1,It’s something you might browse over your morning coffee.,9,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"book, song, historical event",misinformed,2,It’s a common topic of casual conversation among strangers.,9,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"book, song, historical event",fake,1,It’s something you might find in a library’s fiction section.,10,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"book, song, historical event",fake,2,It’s a popular genre of music from the 20th century.,10,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"book, song, historical event",extra,1,It is an occurrence that has shaped the modern world in profound ways.,13,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"The first successful airplane flight, The discovery of the New World, Moon Landing 1969",informed,1,Involved a famous step onto a celestial body’s surface.,9,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"The first successful airplane flight, The discovery of the New World, Moon Landing 1969",informed,2,It was a groundbreaking achievement in human exploration.,8,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"The first successful airplane flight, The discovery of the New World, Moon Landing 1969",informed,3,It marked the first time humans visited another celestial body.,10,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"The first successful airplane flight, The discovery of the New World, Moon Landing 1969",informed,4,It was a major milestone in the space race.,9,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"The first successful airplane flight, The discovery of the New World, Moon Landing 1969",informed,5,It involved a spacecraft named after a mythological figure.,9,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"The first successful airplane flight, The discovery of the New World, Moon Landing 1969",informed,6,It was watched by millions of people around the world.,10,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"The first successful airplane flight, The discovery of the New World, Moon Landing 1969",informed,7,It is often referred to as one of the greatest achievements of the 20th century.,15,YES,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"The first successful airplane flight, The discovery of the New World, Moon Landing 1969",informed,8,It involved a famous phrase spoken during the event.,9,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"The first successful airplane flight, The discovery of the New World, Moon Landing 1969",informed,9,It was a historic moment that inspired future generations.,9,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"The first successful airplane flight, The discovery of the New World, Moon Landing 1969",misinformed,1,It was a pivotal moment in a long-standing competition between two global superpowers.,13,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"The first successful airplane flight, The discovery of the New World, Moon Landing 1969",misinformed,2,It involved a famous step onto a celestial body’s surface.,10,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"The first successful airplane flight, The discovery of the New World, Moon Landing 1969",fake,1,It was the first successful airplane flight.,7,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"The first successful airplane flight, The discovery of the New World, Moon Landing 1969",fake,2,It was the discovery of the New World.,8,NO,
10,Historical Event,Moon Landing 1969,2,Moon Landing 1969,"The first successful airplane flight, The discovery of the New World, Moon Landing 1969",extra,1,It was a historic event that was the result of years of intense scientific and engineering effort.,17,YES,
test_run,topic_category,topic_specific,round,answer,choices,clue_type,clue_number,clue_text,word_count,length_ok,
1,Movie,Star Wars Episode I: The Phantom Menace,1,movie,"book, movie, video game",informed,1,A form of storytelling that uses visual and auditory elements to convey narratives.,13,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,movie,"book, movie, video game",informed,2,Often features fictional or non-fictional stories acted out by characters.,10,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,movie,"book, movie, video game",informed,3,"Can be categorized into genres like action, comedy, drama, etc.",10,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,movie,"book, movie, video game",informed,4,"Typically watched on screens, from cinemas to personal devices.",9,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,movie,"book, movie, video game",informed,5,"Involves directors, actors, and screenwriters in its creation.",8,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,movie,"book, movie, video game",informed,6,"Can evoke emotions, educate, or entertain the audience.",8,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,movie,"book, movie, video game",informed,7,Usually lasts between 1 to 3 hours in length.,9,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,movie,"book, movie, video game",informed,8,"May include special effects, music, and cinematography.",7,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,movie,"book, movie, video game",informed,9,"Can be based on books, real events, or original scripts.",10,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,movie,"book, movie, video game",misinformed,1,It’s something you might read quietly in a library.,9,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,movie,"book, movie, video game",misinformed,2,Often involves interactive engagement with a controller.,7,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,movie,"book, movie, video game",fake,1,It’s typically read and can be held in your hand.,10,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,movie,"book, movie, video game",fake,2,Played on a console with friends online.,7,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,1,movie,"book, movie, video game",extra,1,Involves moving images and sound to tell stories.,8,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode V: The Empire Strikes Back",informed,1,Features a young hero who is a slave boy with exceptional piloting skills.,13,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode V: The Empire Strikes Back",informed,2,Involves a political dispute about trade routes and taxation.,9,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode V: The Empire Strikes Back",informed,3,"Introduces a powerful, wise, and agile warrior with a double-bladed lightsaber.",11,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode V: The Empire Strikes Back",informed,4,Includes a race involving high-speed vehicles on a desert planet.,10,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode V: The Empire Strikes Back",informed,5,Centers around a queen fighting to save her planet from invasion.,11,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode V: The Empire Strikes Back",informed,6,Debuts a character with a unique speech pattern and comedic relief.,11,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode V: The Empire Strikes Back",informed,7,Shows the first meeting of two characters who become significant in a saga.,13,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode V: The Empire Strikes Back",informed,8,Features a major battle involving an army of droids and their opponents.,12,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode V: The Empire Strikes Back",informed,9,Introduces a mystical energy field binding the galaxy together.,9,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode V: The Empire Strikes Back",misinformed,1,Focuses on a group of rebels fighting an evil empire.,10,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode V: The Empire Strikes Back",misinformed,2,Involves a farm boy who becomes a hero with a lightsaber.,11,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode V: The Empire Strikes Back",fake,1,It’s about a secret agent saving the world from a villain.,11,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode V: The Empire Strikes Back",fake,2,Features a journey through a magical land with talking animals.,10,NO,
1,Movie,Star Wars Episode I: The Phantom Menace,2,Star Wars Episode I: The Phantom Menace,"Star Wars Episode IV: A New Hope, Star Wars Episode I: The Phantom Menace, Star Wars Episode V: The Empire Strikes Back",extra,1,Explores the origins of a legendary character’s past.,8,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"poem, movie, song",informed,1,"A musical composition with lyrics, often expressing emotions or telling a story.",12,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"poem, movie, song",informed,2,"Performed by vocalists and instrumentalists, it can be fast or slow, joyful or sad.",14,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"poem, movie, song",informed,3,"It can be a solo or group performance, in various genres like pop, rock, or classical.",16,YES,
2,Song,Bohemian Rhapsody - Queen,1,song,"poem, movie, song",informed,4,"Songs are often used in movies, commercials, and personal playlists.",10,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"poem, movie, song",informed,5,They are a popular form of artistic expression worldwide.,9,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"poem, movie, song",informed,6,"Many songs have a verse-chorus structure, repeating the chorus.",9,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"poem, movie, song",informed,7,"Songs can be danced to, making them popular in clubs and parties.",12,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"poem, movie, song",informed,8,They are a way for artists to share their feelings and connect with listeners.,14,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"poem, movie, song",informed,9,"Songs can be inspirational, telling stories of love, hope, or struggle.",11,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"poem, movie, song",misinformed,1,It’s something you might read silently in a quiet room.,10,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"poem, movie, song",misinformed,2,It’s a form of expression that doesn’t involve sound.,9,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"poem, movie, song",fake,1,"It’s a type of visual art, often displayed in galleries.",10,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"poem, movie, song",fake,2,"It’s a written form of storytelling, like a novel or poem.",11,NO,
2,Song,Bohemian Rhapsody - Queen,1,song,"poem, movie, song",extra,1,It combines melody and lyrics to convey emotions and stories.,10,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, Imagine - John Lennon, Stairway to Heaven - Led Zeppelin",informed,1,"A six-minute song with multiple musical sections, including operatic vocals.",10,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, Imagine - John Lennon, Stairway to Heaven - Led Zeppelin",informed,2,"Features a dramatic ballad section, a hard rock part, and an operatic interlude.",13,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, Imagine - John Lennon, Stairway to Heaven - Led Zeppelin",informed,3,"It was groundbreaking for its time, blending different music styles.",10,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, Imagine - John Lennon, Stairway to Heaven - Led Zeppelin",informed,4,The song’s music video was one of the first to heavily rotate on MTV.,14,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, Imagine - John Lennon, Stairway to Heaven - Led Zeppelin",informed,5,It’s known for its complex composition and vocal range.,9,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, Imagine - John Lennon, Stairway to Heaven - Led Zeppelin",informed,6,It’s considered one of the greatest songs of all time by many critics.,13,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, Imagine - John Lennon, Stairway to Heaven - Led Zeppelin",informed,7,It was released in 1975 and became a massive hit worldwide.,11,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, Imagine - John Lennon, Stairway to Heaven - Led Zeppelin",informed,8,The song’s lyrics are somewhat abstract and open to interpretation.,10,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, Imagine - John Lennon, Stairway to Heaven - Led Zeppelin",informed,9,It’s a favorite at karaoke venues due to its challenging vocal range.,12,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, Imagine - John Lennon, Stairway to Heaven - Led Zeppelin",misinformed,1,It’s a classical piece composed by a famous composer.,9,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, Imagine - John Lennon, Stairway to Heaven - Led Zeppelin",misinformed,2,It’s the soundtrack to a popular film from the 70s.,10,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, Imagine - John Lennon, Stairway to Heaven - Led Zeppelin",fake,1,It’s a song by a famous pop artist from the 80s.,11,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, Imagine - John Lennon, Stairway to Heaven - Led Zeppelin",fake,2,It’s the title track of a famous rock band’s debut album.,11,NO,
2,Song,Bohemian Rhapsody - Queen,2,Bohemian Rhapsody - Queen,"Bohemian Rhapsody - Queen, Imagine - John Lennon, Stairway to Heaven - Led Zeppelin",extra,1,It’s known for its iconic guitar solo and operatic sections.,10,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"Movie, Video Game, Book",informed,1,"It is a medium through which stories, ideas, and knowledge are conveyed.",12,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"Movie, Video Game, Book",informed,2,"Often found in libraries, it contains written or printed pages glued together.",12,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"Movie, Video Game, Book",informed,3,"It can be a source of entertainment, education, or escape.",10,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"Movie, Video Game, Book",informed,4,"Some are considered classics, others are modern bestsellers.",8,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"Movie, Video Game, Book",informed,5,"It can be read silently or aloud, depending on the context.",11,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"Movie, Video Game, Book",informed,6,It is a common tool for learning in schools and universities.,11,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"Movie, Video Game, Book",informed,7,"Some are illustrated with pictures, while others are purely text.",10,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"Movie, Video Game, Book",informed,8,It can be a work of fiction or non-fiction.,9,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"Movie, Video Game, Book",informed,9,It is a tangible object that can be held in your hands.,12,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"Movie, Video Game, Book",misinformed,1,It is something you might find in a theater or cinema.,11,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"Movie, Video Game, Book",misinformed,2,It is a form of media that can be streamed online.,11,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"Movie, Video Game, Book",fake,1,It is a visual medium that tells stories through images.,10,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"Movie, Video Game, Book",fake,2,It is an interactive experience where you can control the story.,11,NO,
3,Book,Harry Potter and the Sorcerer's Stone,1,Book,"Movie, Video Game, Book",extra,1,"It is a collection of pages bound together, often with a cover.",12,NO,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Lion King",informed,1,It is the first book in a series that introduced a young wizard to the world.,16,YES,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Lion King",informed,2,It involves a special school where magical learning takes place.,10,NO,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Lion King",informed,3,"A central plot point revolves around a powerful, hidden object.",10,NO,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Lion King",informed,4,It features a trio of main characters who become close friends.,11,NO,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Lion King",informed,5,"It includes themes of friendship, courage, and the battle between good and evil.",13,NO,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Lion King",informed,6,The story begins with the discovery of a magical heritage.,10,NO,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Lion King",informed,7,It introduces a sport played on broomsticks.,7,NO,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Lion King",informed,8,"It involves a wise, older mentor figure who guides the protagonist.",11,NO,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Lion King",informed,9,It is set in a world where magic exists alongside the non-magical.,12,NO,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Lion King",misinformed,1,It is a story about a young girl who falls down a rabbit hole.,14,NO,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Lion King",misinformed,2,It is a tale about a group of animals on a quest to find a new home.,17,YES,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Lion King",fake,1,It is a story about a hobbit who goes on a journey to destroy a ring.,16,YES,
3,Book,Harry Potter and the Sorcerer's Stone,2,Harry Potter and the Sorcerer's Stone,"The Lord of the Rings: The Fellowship of the Ring, Harry Potter and the Sorcerer's Stone, The Lion King",fake,2,It is a tale about a lion who becomes the king of the jungle.,14,NO,
